"district_name_bps","district_code_bps","district_name_kemendagri","district_code_kemendagri","subdistrict_name_bps","subdistrict_code_bps","subdistrict_name_kemendagri","subdistrict_code_kemendagri","village_name_bps","village_code_bps","village_name_kemendagri","village_code_kemendagri"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KUNINGAN","3208130","KUNINGAN","32.08.09","AWIRARANGAN","3208130014","AWIRARANGAN","32.08.09.1010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KUNINGAN","3208130","KUNINGAN","32.08.09","KASTURI","3208130015","KASTURI","32.08.09.2015"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KUNINGAN","3208130","KUNINGAN","32.08.09","PADAREK","3208130016","PADAREK","32.08.09.2016"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","CIGADUNG","3208140001","CIGADUNG","32.08.18.1002"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","SUKAMULYA","3208140002","SUKAMULYA","32.08.18.1004"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","CILEULEUY","3208140003","CILEULEUY","32.08.18.2006"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","PUNCAK","3208140004","PUNCAK","32.08.18.2007"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","BABAKANMULYA","3208140005","BABAKANMULYA","32.08.18.2010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","CISANTANA","3208140006","CISANTANA","32.08.18.2009"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","CIGUGUR","3208140007","CIGUGUR","32.08.18.1001"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","WINDUHERANG","3208140008","WINDUHERANG","32.08.18.1003"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","GUNUNGKELING","3208140009","GUNUNGKELING","32.08.18.2008"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGUGUR","3208140","CIGUGUR","32.08.18","CIPARI","3208140010","CIPARI","32.08.18.1005"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","PAJAMBON","3208150001","PAJAMBON","32.08.16.2010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","RAGAWACANA","3208150002","RAGAWACANA","32.08.16.2009"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","CILOWA","3208150003","CILOWA","32.08.16.2007"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","GEREBA","3208150005","GEREBA","32.08.16.2002"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","CIKUBANGSARI","3208150007","CIKUBANGSARI","32.08.16.2005"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","WIDARASARI","3208150008","WIDARASARI","32.08.16.2017"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","CILAJA","3208150009","CILAJA","32.08.16.2004"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","BOJONG","3208150010","BOJONG","32.08.16.2006"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","CIKASO","3208150011","CIKASO","32.08.16.2014"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","KRAMATMULYA","3208150012","KRAMATMULYA","32.08.16.2013"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","CIBENTANG","3208150013","CIBENTANG","32.08.16.2008"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","GANDASOLI","3208150014","GANDASOLI","32.08.16.2011"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","KALAPAGUNUNG","3208150015","KALAPAGUNUNG","32.08.16.2012"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","KRAMATMULYA","3208150","KRAMATMULYA","32.08.16","KARANGMANGU","3208150017","KARANGMANGU","32.08.16.2015"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","SUKAMUKTI","3208160001","SUKAMUKTI","32.08.12.2001"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","SIDAMULYA","3208160002","SIDAMULYA","32.08.12.2002"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","JALAKSANA","3208160003","JALAKSANA","32.08.12.2003"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","BABAKANMULYA","3208160004","BABAKANMULYA","32.08.12.2013"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","SANGKANERANG","3208160005","SANGKANERANG","32.08.12.2004"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","SAYANA","3208160006","SAYANA","32.08.12.2005"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","PEUSING","3208160007","PEUSING","32.08.12.2006"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","SEMBAWA","3208160008","SEMBAWA","32.08.12.2007"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","SADAMANTRA","3208160009","SADAMANTRA","32.08.12.2008"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","MANISKIDUL","3208160010","MANIS KIDUL","32.08.12.2009"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","MANISLOR","3208160011","MANIS LOR","32.08.12.2010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","PADAMENAK","3208160013","PADAMENAK","32.08.12.2012"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","CINIRU","3208160014","CINIRU","32.08.12.2011"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","SINDANGBARANG","3208160016","SINDANGBARANG","32.08.12.2014"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JALAKSANA","3208160","JALAKSANA","32.08.12","NANGGERANG","3208160017","NANGGERANG","32.08.12.2015"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","RAJADANU","3208161001","RAJADANU","32.08.23.2002"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","DUKUHDALEM","3208161002","DUKUHDALEM","32.08.23.2010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","GARATENGAH","3208161003","GARATENGAH","32.08.23.2001"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","JAPARA","3208161004","JAPARA","32.08.23.2004"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","SINGKUP","3208161005","SINGKUP","32.08.23.2003"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","WANO","3208161006","WANO","32.08.23.2005"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","CITAPEN","3208161007","CITAPEN","32.08.23.2006"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","CENGAL","3208161008","CENGAL","32.08.23.2007"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","CIKELENG","3208161009","CIKELENG","32.08.23.2008"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","JAPARA","3208161","JAPARA","32.08.23","KALIMATI","3208161010","KALIMATI","32.08.23.2009"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","BANDORASA KULON","3208170001","BANDORASA KULON","32.08.13.2007"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","BANDORASA WETAN","3208170002","BANDORASA WETAN","32.08.13.2006"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","BOJONG","3208170012","BOJONG","32.08.13.2010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","LINGGAMEKAR","3208170013","LINGGAMEKAR","32.08.13.2023"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","LINGGASANA","3208170014","LINGGASANA","32.08.13.2008"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","LINGGAJATI","3208170015","LINGGARJATI","32.08.13.2009"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","LINGGAINDAH","3208170016","LINGGAINDAH","32.08.13.2024"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","CILIMUS","3208170017","CILIMUS","32.08.13.2015"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","CARACAS","3208170020","CARACAS","32.08.13.2020"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","SAMPORA","3208170021","SAMPORA","32.08.13.2019"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","KALIAREN","3208170022","KALIAREN","32.08.13.2018"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","SETIANEGARA","3208170023","SETIANEGARA","32.08.13.2016"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CILIMUS","3208170","CILIMUS","32.08.13","CIBEUREUM","3208170024","CIBEUREUM","32.08.13.2017"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","SANGKANURIP","3208171001","SANGKANHURIP","32.08.32.2005"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","SANGKANMULYA","3208171002","SANGKANMULYA","32.08.32.2011"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","KARANGMUNCANG","3208171003","KARANGMUNCANG","32.08.32.2004"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","KOREAK","3208171004","KOREAK","32.08.32.2003"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","JAMBUGEULIS","3208171005","JAMBUGEULIS","32.08.32.2002"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","BUNIGEULIS","3208171006","BUNIGEULIS","32.08.32.2001"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","BABAKANJATI","3208171007","BABAKANJATI","32.08.32.2008"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","TIMBANG","3208171008","TIMBANG","32.08.32.2007"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","PANAWUAN","3208171009","PANAWUAN","32.08.32.2006"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","INDAPATRA","3208171010","INDAPATRA","32.08.32.2009"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","CIGANDAMEKAR","3208171","CIGANDAMEKAR","32.08.32","CIBUNTU","3208171011","CIBUNTU","32.08.32.2010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","TRIJAYA","3208180001","TRIJAYA","32.08.14.2004"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","RANDOBAWAGIRANG","3208180002","RANDOBAWA GIRANG","32.08.14.2005"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","SALAKADOMAS","3208180003","SALAKADOMAS","32.08.14.2012"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","PAKEMBANGAN","3208180004","PAKEMBANGAN","32.08.14.2006"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","RANDOBAWAILIR","3208180007","RANDOBAWA ILIR","32.08.14.2007"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","KERTAWINANGUN","3208180008","KERTAWINANGUN","32.08.14.2008"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","SEDA","3208180009","SEDA","32.08.14.2003"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","NANGGERANGJAYA","3208180010","NANGGERANGJAYA","32.08.14.2011"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","SUKASARI","3208180011","SUKASARI","32.08.14.2002"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","CIREA","3208180012","CIREA","32.08.14.2001"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","NANGGELA","3208180013","NAGGELA","32.08.14.2010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","MANDIRANCAN","3208180","MANDIRANCAN","32.08.14","MANDIRANCAN","3208180014","MANDIRANCAN","32.08.14.2009"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","SILEBU","3208181001","SILEBU","32.08.22.2001"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","KAHIYANGAN","3208181002","KAHIYANGAN","32.08.22.2003"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","PATALAGAN","3208181003","PATALAGAN","32.08.22.2002"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","SUMBAKELING","3208181004","SUMBAKELING","32.08.22.2006"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","DANALAMPAH","3208181005","DANALAMPAH","32.08.22.2013"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","SINDANGKEMPENG","3208181006","SINDANGKEMPENG","32.08.22.2008"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","PANCALANG","3208181007","PANCALANG","32.08.22.2005"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","TAJURBUNTU","3208181008","TAJURBUNTU","32.08.22.2004"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","RAJAWETAN","3208181009","RAJAWETAN","32.08.22.2009"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","MEKARJAYA","3208181010","MEKARJAYA","32.08.22.2011"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","TENJOLAYAR","3208181011","TENJOLAYAR","32.08.22.2010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","TARIKOLOT","3208181012","TARIKOLOT","32.08.22.2012"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PANCALANG","3208181","PANCALANG","32.08.22","SAREWU","3208181013","SAREWU","32.08.22.2007"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","CIBUNTU","3208190001","CIBUNTU","32.08.19.2008"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","PANIIS","3208190002","PANIIS","32.08.19.2007"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","SINGKUP","3208190003","SINGKUP","32.08.19.2009"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","CIDAHU","3208190004","CIDAHU","32.08.19.2005"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","PASAWAHAN","3208190005","PASAWAHAN","32.08.19.2003"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","PADABEUNGHAR","3208190006","PADABEUNGHAR","32.08.19.2001"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","KADUELA","3208190007","KADUELA","32.08.19.2002"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","PADAMATANG","3208190008","PADAMATANG","32.08.19.2010"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","CIWIRU","3208190009","CIWIRU","32.08.19.2004"
"KUNINGAN","3208","KAB. KUNINGAN","32.08","PASAWAHAN","3208190","PASAWAHAN","32.08.19","CIMARA","3208190010","CIMARA","32.08.19.2006"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","WALED DESA","3209010008","WALED DESA","32.09.01.2008"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","WALED KOTA","3209010009","WALED KOTA","32.09.01.2009"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","MEKARSARI","3209010010","MEKARSARI","32.09.01.2010"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","WALED ASEM","3209010011","WALED ASEM","32.09.01.2011"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","AMBIT","3209010012","AMBIT","32.09.01.2012"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","CIUYAH","3209010013","CIUYAH","32.09.01.2013"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","GUNUNGSARI","3209010014","GUNUNGSARI","32.09.01.2014"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","KARANGSARI","3209010015","KARANGSARI","32.09.01.2015"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","CIKULAK KIDUL","3209010016","CIKULAK KIDUL","32.09.01.2016"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","CIKULAK","3209010017","CIKULAK","32.09.01.2017"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","CIBOGO","3209010018","CIBOGO","32.09.01.2018"
"CIREBON","3209","KAB. CIREBON","32.09","WALED","3209010","WALED","32.09.01","CISAAT","3209010019","CISAAT","32.09.01.2019"
"CIREBON","3209","KAB. CIREBON","32.09","PASALEMAN","3209011","PASALEMAN","32.09.32","TONJONG","3209011001","TONJONG","32.09.32.2001"
"CIREBON","3209","KAB. CIREBON","32.09","PASALEMAN","3209011","PASALEMAN","32.09.32","TANJUNG ANOM","3209011002","TANJUNGANOM","32.09.32.2002"
"CIREBON","3209","KAB. CIREBON","32.09","PASALEMAN","3209011","PASALEMAN","32.09.32","CILENGKRANG GIRANG","3209011003","CILENGKRANG GIRANG","32.09.32.2003"
"CIREBON","3209","KAB. CIREBON","32.09","PASALEMAN","3209011","PASALEMAN","32.09.32","CILENGKRANG","3209011004","CILENGKRANG","32.09.32.2004"
"CIREBON","3209","KAB. CIREBON","32.09","PASALEMAN","3209011","PASALEMAN","32.09.32","PASALEMAN","3209011005","PASALEMAN","32.09.32.2005"
"CIREBON","3209","KAB. CIREBON","32.09","PASALEMAN","3209011","PASALEMAN","32.09.32","CIGOBANGWANGI","3209011006","CIGOBANG WANGI","32.09.32.2006"
"CIREBON","3209","KAB. CIREBON","32.09","PASALEMAN","3209011","PASALEMAN","32.09.32","CIGOBANG","3209011007","CIGOBANG","32.09.32.2007"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","LEUWEUNGGAJAH","3209020008","LEUWEUNGGAJAH","32.09.02.2008"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","TENJOMAYA","3209020009","TENJOMAYA","32.09.02.2009"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","DAMARGUNA","3209020010","DAMARGUNA","32.09.02.2010"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","JATISEENG","3209020011","JATISEENG","32.09.02.2011"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","JATISEENG KIDUL","3209020012","JATISEENG KIDUL","32.09.02.2012"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","CILEDUG KULON","3209020013","CILEDUG KULON","32.09.02.2013"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","CILEDUG WETAN","3209020014","CILEDUG WETAN","32.09.02.2014"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","CILEDUG LOR","3209020015","CILEDUG LOR","32.09.02.2015"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","CILEDUG TENGAH","3209020016","CILEDUG TENGAH","32.09.02.2016"
"CIREBON","3209","KAB. CIREBON","32.09","CILEDUG","3209020","CILEDUG","32.09.02","BOJONGNEGARA","3209020017","BOJONGNEGARA","32.09.02.2017"
"CIREBON","3209","KAB. CIREBON","32.09","PABUARAN","3209021","PABUARAN","32.09.33","SUKADANA","3209021001","SUKADANA","32.09.33.2001"
"CIREBON","3209","KAB. CIREBON","32.09","PABUARAN","3209021","PABUARAN","32.09.33","PABUARAN KIDUL","3209021002","PABUARAN KIDUL","32.09.33.2002"
"CIREBON","3209","KAB. CIREBON","32.09","PABUARAN","3209021","PABUARAN","32.09.33","PABUARAN WETAN","3209021003","PABUARAN WETAN","32.09.33.2003"
"CIREBON","3209","KAB. CIREBON","32.09","PABUARAN","3209021","PABUARAN","32.09.33","PABUARAN LOR","3209021004","PABUARAN LOR","32.09.33.2004"
"CIREBON","3209","KAB. CIREBON","32.09","PABUARAN","3209021","PABUARAN","32.09.33","JATIRENGGANG","3209021005","JATIRENGGANG","32.09.33.2005"
"CIREBON","3209","KAB. CIREBON","32.09","PABUARAN","3209021","PABUARAN","32.09.33","HULUBANTENG","3209021006","HULUBANTENG","32.09.33.2006"
"CIREBON","3209","KAB. CIREBON","32.09","PABUARAN","3209021","PABUARAN","32.09.33","HULUBANTENG LOR","3209021007","HULUBANTENG LOR","32.09.33.2007"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","ASTANALANGGAR","3209030009","ASTANALANGGAR","32.09.03.2001"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","BARISAN","3209030010","BARISAN","32.09.03.2002"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","LOSARI KIDUL","3209030011","LOSARI KIDUL","32.09.03.2003"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","PANGGANGSARI","3209030012","PANGGANGSARI","32.09.03.2004"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","LOSARI LOR","3209030013","LOSARI LOR","32.09.03.2005"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","MULYASARI","3209030014","MULYASARI","32.09.03.2006"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","KALIRAHAYU","3209030015","KALIRAHAYU","32.09.03.2007"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","KALISARI","3209030016","KALISARI","32.09.03.2008"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","AMBULU","3209030017","AMBULU","32.09.03.2009"
"CIREBON","3209","KAB. CIREBON","32.09","LOSARI","3209030","LOSARI","32.09.03","TAWANGSARI","3209030018","TAWANGSARI","32.09.03.2010"
"CIREBON","3209","KAB. CIREBON","32.09","PABEDILAN","3209031","PABEDILAN","32.09.04","BABAKAN LOSARI","3209031001","BABAKAN LOSARI","32.09.04.2012"
"CIREBON","3209","KAB. CIREBON","32.09","PABEDILAN","3209031","PABEDILAN","32.09.04","SIDARESMI","3209031002","SIDARESMI","32.09.04.2011"
"CIREBON","3209","KAB. CIREBON","32.09","PABEDILAN","3209031","PABEDILAN","32.09.04","KALIBUNTU","3209031003","KALIBUNTU","32.09.04.2009"
"CIREBON","3209","KAB. CIREBON","32.09","PABEDILAN","3209031","PABEDILAN","32.09.04","DUKUHWIDARA","3209031004","DUKUHWIDARA","32.09.04.2008"
"CIREBON","3209","KAB. CIREBON","32.09","PABEDILAN","3209031","PABEDILAN","32.09.04","PASURUAN","3209031005","PASURUAN","32.09.04.2007"
"CIREBON","3209","KAB. CIREBON","32.09","PABEDILAN","3209031","PABEDILAN","32.09.04","KALIMUKTI","3209031006","KALIMUKTI","32.09.04.2010"
"CIREBON","3209","KAB. CIREBON","32.09","PABEDILAN","3209031","PABEDILAN","32.09.04","PABEDILAN KALER","3209031007","PABEDILAN KALER","32.09.04.2004"
